"","feature","(Intercept) 2.5 %","(Intercept) 97.5 %","(Intercept) Estimate","(Intercept) Pr(>|t|)","(Intercept) Std. Error","(Intercept) t value","Legend_ex1CD 2.5 %","Legend_ex1CD 97.5 %","Legend_ex1CD Estimate","Legend_ex1CD Pr(>|t|)","Legend_ex1CD Std. Error","Legend_ex1CD t value","(Intercept) Pr(>|t|).BH","Legend_ex1CD Pr(>|t|).BH"
"165","Acidaminococcus intestini CAG:325",-2.73664755847057,0.106610807903844,-1.31501837528336,0.0691863077999595,0.710461002936159,-1.8509367436759,-1.57586604840271,2.41254946047622,0.418341706036757,0.676181354049886,0.996607876398352,0.419765602845328,0.080413489509523,0.888150430554552
"166","Akkermansia muciniphila CAG:154",-0.228010550847153,2.11028753797189,0.941138493562366,0.112570560845523,0.584283730593378,1.61075594661275,-0.490593169100503,2.7894831236917,1.1494449772956,0.166027702117519,0.819611161702422,1.40242718865379,0.127651055464882,0.583829392085139
"167","Bacteroides caccae CAG:21",5.19966682584204,6.639971463114,5.91981914447802,1.04019833137016e-23,0.359897042502919,16.4486462664666,-0.43840663833958,1.58199833812791,0.571795849894165,0.261961909961813,0.504849985810004,1.13260545897956,1.1469555285371e-22,0.660975496858847
"168","Bacteroides dorei CAG:222",6.59022683698198,7.76512944041354,7.17767813869776,1.4498798541089e-32,0.293579539537481,24.4488364209775,-0.357988477344348,1.29012054446222,0.466066033558934,0.262332609545482,0.411822296006788,1.13171636911871,3.68181611437352e-31,0.660975496858847
"169","Bacteroides faecis CAG:32",4.3132352066032,5.72101157953705,5.01712339307012,8.86424460735457e-21,0.351769021645324,14.2625503792335,-1.04044873529367,0.934326819839014,-0.0530609577273283,0.91473261928586,0.493448304967943,-0.107530935243106,6.29511608556197e-20,0.976577848634374
"170","Bacteroides finegoldii CAG:203",4.67443577533019,5.85606102543773,5.26524840038396,1.94224098744163e-25,0.295259365175661,17.8326211507346,-0.906546863240398,0.750992433556409,-0.0777772148419944,0.85168827973401,0.414178692001879,-0.187786615641834,2.46605749617589e-24,0.957455653409853
"171","Bacteroides fragilis CAG:47",2.93923200423413,4.27837175865968,3.60880188144691,1.40565482337861e-15,0.334618402693403,10.7848278887205,-1.45347717043174,0.425017527156312,-0.514229821637715,0.277737445534712,0.469390064104683,-1.09552770917416,5.01250528506926e-15,0.663088260279454
"172","Bacteroides ovatus CAG:22",6.85566038204185,7.88324120861944,7.36945079533064,2.32940961474755e-36,0.256767416314407,28.7008799679898,-1.19420825433439,0.247243340011846,-0.473482457161273,0.193745659244895,0.360183639135485,-1.3145584799402,1.08446958731025e-34,0.623592844461892
"173","Bacteroides thetaiotaomicron CAG:40",4.57205066871701,5.93663913172688,5.25434490022194,2.38974584499744e-22,0.340977415028709,15.4096566770545,-1.2820707979502,0.632122387400684,-0.324974205274759,0.499527852067843,0.478310246568308,-0.6794213747381,2.30184714725041e-21,0.806006405172176
"174","Bacteroides vulgatus CAG:6",7.83717668295609,8.97007468033097,8.40362568164353,3.61071436562905e-37,0.283083611731587,29.6860197248424,-0.863743132940047,0.725443413082354,-0.0691498599288463,0.862353481076308,0.397099004681534,-0.174137580587247,2.01718575893143e-35,0.957590830640302
"175","Blautia hydrogenotrophica CAG:147",0.16350689623021,1.17089096556823,0.667198930899221,0.0103005697212408,0.251720738680683,2.65055209354676,-0.266685817063958,1.14643452861491,0.439874355775474,0.217786140505559,0.353104350253159,1.2457347394902,0.0127879665576294,0.642399821326505
"176","Butyrivibrio crossotus CAG:259",3.1064528426917,4.18120410586653,3.64382847427912,8.55662122109679e-20,0.268554159330853,13.5683188946257,-0.271161478680873,1.23645902353178,0.482648772425454,0.205138063389674,0.376717637312341,1.28119505067209,5.1585961030785e-19,0.631914470159882
"177","Clostridium leptum CAG:27",2.28541635814359,3.20080932952667,2.74311284383513,1.84800967473008e-17,0.228734404238762,11.9925677685625,-0.0699861370729024,1.21409256887971,0.572053215903406,0.0797512527910967,0.320859987987432,1.78287489035814,8.0489465592555e-17,0.470042088893639
"178","Coprococcus eutactus CAG:665",3.3661446931465,4.9338816270711,4.1500131601088,2.83368981989933e-15,0.391739269138744,10.5938145267713,-1.19141367288562,1.00774851900496,-0.0918325769403307,0.86785097232606,0.549517059352641,-0.167115061083844,9.53667497620738e-15,0.958559518366439
"179","Dialister invisus CAG:218",0.280463236387599,3.38753716434693,1.83400020036726,0.0214829900601185,0.776382085132,2.36223920604176,-3.12092138455017,1.23756463559593,-0.941678374477119,0.390729979803316,1.08907948211009,-0.864655325846942,0.0258660138942232,0.756193355831822
"180","Eubacterium dolichum CAG:375",-0.93631340786538,0.0915232634336939,-0.422395072215843,0.105362441896402,0.256831345677835,-1.64463987486048,-1.06542767877231,0.376382804891586,-0.344522436940363,0.342832476219673,0.360273316833293,-0.956280748095986,0.119801528234987,0.725488926949712
"181","Methanobrevibacter smithii CAG:186",-2.32677248724685,0.42341329503618,-0.951679596105336,0.171310936827573,0.687204431454143,-1.3848566053213,0.144340225561111,4.0021970267856,2.07326862617336,0.0356051105225756,0.963984435813703,2.15072832003071,0.189892281827389,0.445329591312214
"182","Odoribacter laneus CAG:561",2.10681558196129,3.41703832970849,2.76192695583489,1.00530535813851e-11,0.327392747153412,8.43612749472634,-0.53435952923122,1.30357148294917,0.384605976858973,0.405714944900096,0.459254187267621,0.837457746759425,2.40698825748591e-11,0.765632311252724
"183","Parabacteroides merdae CAG:48",5.04315776136483,6.67080518966941,5.85698147551712,5.6831674018838e-21,0.406709442242594,14.4008986937253,-0.0715397127483062,2.21166265915391,1.0700614732028,0.0656606865490296,0.570516653087816,1.87560076890182,4.10559851963674e-20,0.470042088893639
"184","Paraprevotella clara CAG:116",3.98688843476833,5.47414073431562,4.73051458454197,1.43971783827926e-18,0.371628119643184,12.729162123372,-0.0215099245803625,2.06475146034407,1.02162076788185,0.0547560612698817,0.521305897997032,1.9597337605562,7.31202150592737e-18,0.470042088893639
"185","Parasutterella excrementihominis CAG:233",2.32774297110342,4.35043587632908,3.33908942371625,1.24942416056652e-08,0.505421683471882,6.60654169164076,-2.19919806902805,0.638159185700949,-0.780519441663552,0.275413723917531,0.708986458889222,-1.10089470945101,2.36347053398362e-08,0.662849990233182
"186","Peptostreptococcus anaerobius CAG:621",0.0171022618324384,0.925252750296862,0.47117750606465,0.0422258795059583,0.226924684186943,2.07636074388668,-0.906056458476485,0.36786276582749,-0.269096846324497,0.401323983697431,0.318321381012151,-0.845362147741579,0.049979218963267,0.764339768951016
"187","Prevotella stercorea CAG:629",2.19457045657344,4.25830071271501,3.22643558464423,4.82996850933145e-08,0.51567591778079,6.25671177069734,-2.57731487263478,0.317608028878919,-1.12985342187793,0.123653197383706,0.723370711700365,-1.56192862608728,8.85670374358808e-08,0.545390956485408
"188","Ruminococcus obeum CAG:39",5.37101658278615,6.19704370534124,5.78403014406369,8.68262818518751e-36,0.206404055601635,28.0228512332481,-0.288951990943163,0.869767675660472,0.290407842358655,0.319951185580509,0.289535817846482,1.00301180185118,3.39710366743682e-34,0.700049852523411
"189","Ruminococcus torques CAG:61",2.6019042464023,3.97465827231796,3.28828125936013,1.22151779973751e-13,0.343017790282748,9.58632861767784,-0.831075647778478,1.09457188098255,0.131748116602035,0.78518965699438,0.481172407954478,0.273806466090007,3.43794747424507e-13,0.925307443021075
"190","Sutterella wadsworthensis CAG:135",0.311767721639879,3.51944672483009,1.91560722323498,0.0200626633458152,0.801520842655518,2.38996557705023,-1.89056034873021,2.60905067330394,0.359245162286866,0.750464214338149,1.1243431822249,0.319515578487323,0.0242955374043254,0.918086148343604
"191","Ruminococcus albus",0.85874866018341,1.69783727246607,1.27829296632474,8.92978718465151e-08,0.209667803701856,6.09675373975135,-0.0210578756031197,1.15598395574453,0.567463040070705,0.0584949789701347,0.294114080481331,1.92939773281859,1.61973196119869e-07,0.470042088893639
"192","Ruminococcus flavefaciens",2.93042332187338,3.67588363154849,3.30315347671093,2.56885863964148e-25,0.186272371700159,17.7329222072074,-0.336046667840013,0.709656914896016,0.186805123528001,0.477479114086079,0.261295851601388,0.714918060823164,3.16574050002877e-24,0.795731040086157
"193","Clostridium ventriculi",-1.99194033899495,-1.02785112231032,-1.50989573065264,4.63047917637983e-08,0.240902409681153,-6.26766553581204,-0.860388034952125,0.491999925721003,-0.184194054615561,0.5877616277674,0.337928806703489,-0.545067632476742,8.50952094255767e-08,0.855111534842156
"194","Peptoniphilus timonensis",-2.94381986516864,-2.26150096213954,-2.60266041365409,3.73171279884392e-22,0.170494872327236,-15.2653295558281,-0.387588462666225,0.569542738292015,0.090977137812895,0.705016975879463,0.239163771050954,0.380396819355688,3.36255411336689e-21,0.900391461353653
"195","Staphylococcus aureus",-2.70769357578009,-1.64457907791222,-2.17613632684616,2.59411034961492e-11,0.26564641515653,-8.19185278884296,-1.27527899972672,0.216017887378568,-0.529630556174077,0.160494571841545,0.372638763546286,-1.42129753526914,6.03851242493696e-11,0.582227061485777
"196","Butyrivibrio sp. AE2015",-2.03995221425108,-1.36026884913755,-1.70011053169431,2.47428175757439e-14,0.169836315604811,-10.0102885866311,-0.534792703705535,0.418641464151182,-0.0580756197771765,0.808255058652218,0.238239972539971,-0.243769419371607,7.53981131944486e-14,0.940376356900221
"197","Prevotella sp. AGR2160",0.553328343680379,2.24407541194356,1.39870187781197,0.00159120372486607,0.422476505137785,3.31072109526139,-1.99269918273289,0.379016982214624,-0.806841100259131,0.17854861625328,0.592634093741243,-1.36144901007234,0.00211655352609169,0.600037763310897
"198","Butyrivibrio sp. WCD2001",-0.652491386134504,0.00211599456456407,-0.32518769578497,0.0514513887198952,0.16357043795985,-1.98805908843253,-0.367787821028617,0.550470702461108,0.0913414407162456,0.692002261024514,0.22945043590431,0.398087893606525,0.060471618158867,0.898661527317021
"199","Butyrivibrio sp. NC3005",0.20942085291367,1.02601772602047,0.617719289467068,0.00365450958318398,0.204047665988855,3.02732837679607,-0.594696314990693,0.550794953660441,-0.0219506806651264,0.939130534991696,0.286230363446798,-0.0766888613800275,0.00472604788689533,0.985382947218868
"200","Staphylococcus haemolyticus",-2.63779983109089,-1.5844657308616,-2.11113278097624,5.04330806306738e-11,0.263202532040737,-8.02094404110631,-1.30023898357412,0.177338330914752,-0.561450326329685,0.133682234627253,0.369210576563284,-1.52067779735841,1.1361000421641e-10,0.553424549306049
"201","Tissierellia bacterium S7-1-4",-2.67755082833751,-1.839085984712,-2.25831840652476,1.43622686860741e-15,0.209511939109668,-10.7789485225596,-0.526347881767495,0.649818950453958,0.0617355343432317,0.834344942135056,0.293895439514996,0.210059517919405,5.0998225249704e-15,0.956472040368232
"202","Prevotella sp. S7-1-8",4.1773128881466,4.80713515645031,4.49222402229845,3.14884955118037e-36,0.157377242146715,28.544305142357,-0.812221175502748,0.0712697279085355,-0.370475723797106,0.0986055259754566,0.220762854598736,-1.67816150262458,1.38880838099429e-34,0.512484186139384
"203","Prevotella sp. S7 MS 2",3.11999772601517,3.95909189296233,3.53954480948875,2.92550987641612e-24,0.2096691916772,16.8815684420538,-0.838353240146137,0.338696383075193,-0.249828428535472,0.399080485590927,0.294116027480751,-0.849421334414773,3.35832503621467e-23,0.763894064625348
"204","Alistipes senegalensis",5.38952230244788,6.19295681352101,5.79123955798445,1.76130076138842e-36,0.200758712356628,28.8467658016101,-0.0546929709432259,1.07233463310064,0.508820831078706,0.0758959132550637,0.28161674344311,1.80678472756182,9.22481273777186e-35,0.470042088893639
"205","Staphylococcus warneri",-2.44061380896585,-1.4550947150037,-1.94785426198478,7.77426457851046e-11,0.246257213973104,-7.90983634776896,-0.422414179063182,0.960034804518686,0.268810312727752,0.439580071138905,0.345440324030795,0.778167150815284,1.72707116679869e-10,0.776730623064485
"206","Olsenella scatoligenes",-0.718977014125841,0.617810979295831,-0.050583017415005,0.880151382539988,0.334030754908296,-0.151432215961347,-0.792564762708201,1.082630973318,0.145033105304902,0.758012263343263,0.468565733974296,0.309525632774627,0.888634769359651,0.920256380615026
"207","[Clostridium] dakarense",1.99836032807374,3.1979638736907,2.59816210088222,4.10480891328223e-12,0.299751703265564,8.66771422006028,-0.642303769982816,1.04045480110892,0.199075515563051,0.637640878957791,0.420480374297372,0.473447817619809,1.01469907649868e-11,0.873823023227807
"208","Streptococcus gordonii",0.241097542830826,1.38686738983073,0.813982466330777,0.0061282271928823,0.286299973389883,2.84311052038519,-1.03979487020886,0.567447820580239,-0.236173524814312,0.558732560356021,0.401610795404397,-0.588065678305535,0.00779279876727673,0.834612986770669
"209","Caloranaerobacter sp. TR13",-2.76518166556149,-2.07915800639248,-2.42216983597698,1.36023793784657e-20,0.171420600637377,-14.1299810347815,-0.402362067652849,0.559966025371127,0.0788019788591387,0.744290802864705,0.240462347779977,0.327710261447012,9.2673121293937e-20,0.916648304115444
"210","Streptococcus oralis",0.735206500854064,1.61146340568038,1.17333495326722,1.45469740867966e-06,0.21895525457522,5.35878874221824,-0.897010524879934,0.332169584217223,-0.282420470331356,0.361572774884859,0.307142165983288,-0.919510577218247,2.43320644405899e-06,0.733651296255476
"211","Streptococcus salivarius",3.87588040372814,5.34029585543849,4.60808812958331,2.29488882858118e-18,0.365921747682757,12.5930971820193,-1.46210180990949,0.592124906915853,-0.434988451496821,0.400178394236907,0.513301214815383,-0.847433122972973,1.13124519903002e-17,0.763894064625348
"212","Caldisalinibacter kiritimatiensis",-2.79413723927583,-2.07871016038978,-2.4364236998328,7.00151132449055e-20,0.178767798946532,-13.6289852769374,-0.0491983175396735,0.954375782741478,0.452588732600902,0.0762090427595396,0.25076872022562,1.80480536884226,4.28267627001685e-19,0.470042088893639
"213","Streptococcus sanguinis",0.59419610106087,1.63011716245454,1.1121566317577,6.57719180126931e-05,0.258851437823754,4.29650552111264,-1.03438620265237,0.418764758266225,-0.307810722193074,0.400023463232,0.363107025841041,-0.847713484695353,9.9131056285318e-05,0.763894064625348
"214","Globicatella sanguinis",-2.18158420653261,-1.22866380877197,-1.70512400765229,1.44390952701745e-09,0.238111593908591,-7.16102890944015,-1.07305347892142,0.263667284166327,-0.404693097377544,0.230493789534999,0.334013955685603,-1.21160535507226,2.90166950513339e-09,0.648155742285286
"215","Streptococcus thermophilus",2.7351343591067,4.08887402870574,3.41200419390622,1.85889669150014e-14,0.338266565835946,10.0867319992866,-0.904973675236163,0.994001232238858,0.0445137785013474,0.925577567906863,0.474507569649982,0.0938104707880272,5.7909123698034e-14,0.984307109017705
"216","Streptococcus mutans",-1.14642143235411,0.177064686575624,-0.484678372889243,0.148071302308541,0.330706940511322,-1.46558270636794,-1.0257925607747,0.830743807834095,-0.0975243764703012,0.834215841122611,0.463903212605746,-0.210225697559856,0.16544500177941,0.956472040368232
"217","Streptococcus agalactiae",-1.54957070397422,-0.556155528516892,-1.05286311624556,7.93927565234369e-05,0.248230252387297,-4.24147784615247,-1.40689186956852,-0.0133665609269257,-0.710129215247723,0.0458986495185294,0.348208027839863,-2.03938208907206,0.000118805589226143,0.470042088893639
"218","Actinomyces turicensis",-1.45034998476526,-0.343351537880371,-0.896850761322815,0.00195266080146657,0.276611944986726,-3.2422705439053,-0.520348502401217,1.03250713185146,0.256079314725121,0.511845900499777,0.388020794864669,0.659962863110041,0.00257257514601503,0.811404798586813
"219","Streptococcus pyogenes",-2.67705699016217,-1.95882159142465,-2.31793929079341,7.63217881191733e-19,0.17946952966571,-12.9155032339525,-0.632733017088778,0.374780488271409,-0.128976264408684,0.61034486178571,0.251753081589513,-0.512312554803131,4.02249424175265e-18,0.862239603336061
"220","Streptococcus parasanguinis",2.88063898500149,4.0339243646229,3.4572816748122,1.81922342827219e-17,0.288177921910858,11.9970386762718,-1.08650333974862,0.531281856505207,-0.277610741621708,0.494937814062693,0.404245110700718,-0.686738650074205,7.98172373241934e-17,0.805972826639509
"221","Clostridiales bacterium oral taxon 876",-2.65955041412491,-1.99270104759181,-2.32612573085836,2.3640912638547e-20,0.166629412000493,-13.9598748080049,-0.646671164063211,0.288759955043356,-0.178955604509927,0.446958383967973,0.233741449218206,-0.765613480657706,1.54774099930487e-19,0.777077024409048
"222","Chryseobacterium gallinarum",-0.902110953173845,0.569281486957496,-0.166414733108174,0.652478204485518,0.367665127127154,-0.452625829402148,-0.696588904562365,1.36742486825221,0.335417981844921,0.517988137789737,0.515746761690802,0.650354024027802,0.678383046350947,0.812582426419742
"223","Clostridium polynesiense",-1.20688335417262,-0.367845874919469,-0.787364614546043,0.000397999253903576,0.209655026803399,-3.75552461846947,0.205515771845516,1.38248587570954,0.794000823777526,0.00903848980999169,0.29409615753048,2.69980006010529,0.000560543487010415,0.325499415030218
"224","Streptococcus anginosus",0.0660990665160677,0.993565513850438,0.529832290183253,0.0258487459293399,0.231751271764671,2.28621092841839,-0.864907481927292,0.436107440339579,-0.214400020793857,0.512137175606186,0.325091935871898,-0.65950581092956,0.0310778322651174,0.811404798586813
"225","Streptococcus dysgalactiae",-2.0520388412532,-1.0289721170097,-1.54050547913145,1.17047307603626e-07,0.255639452106315,-6.02608660924053,-1.31866034483505,0.116459037155513,-0.601100653839771,0.0989837368115701,0.358601373522828,-1.67623633990768,2.10936868326535e-07,0.512484186139384
"226","Streptococcus intermedius",-1.04408918580177,-0.173408423608182,-0.608748804704975,0.00693371492120485,0.21756191236819,-2.79804860179185,-0.894080330679702,0.327277776020801,-0.283401277329451,0.356873223716377,0.305187638131223,-0.928613226488535,0.0087771194924013,0.731305373746856
"227","Kocuria sp. ZOR0020",-2.63028392323028,-1.25548743679498,-1.94288568001263,4.78267432479008e-07,0.343528151411516,-5.65568111966821,-1.01624591582311,0.912266699455955,-0.0519896081835771,0.914451184608686,0.481888323280774,-0.107887254519104,8.31510598376366e-07,0.976577848634374
"228","Methylobacterium sp. ZNC0032",-2.74157140877886,-1.15607870713647,-1.94882505795766,7.30799107445916e-06,0.396176002954378,-4.91908910036149,-1.27961772623746,0.944451586361945,-0.167583069937759,0.764056192057879,0.555740742071144,-0.301549008829562,1.18225801552061e-05,0.920256380615026
"229","Streptococcus iniae",-2.71698361038757,-1.93990989179924,-2.3284467510934,1.85375499515073e-17,0.194171792473289,-11.9916838663047,-0.792112406228695,0.297937273186119,-0.247087566521289,0.368016004795561,0.272376860874171,-0.907153293889508,8.0489465592555e-17,0.734099891486614
"230","Clostridium sp. ND2",-1.22596626321975,-0.305887309721028,-0.765926786470387,0.00149468435903235,0.229905317017212,-3.33148792036439,-0.344022084466181,0.946629940311555,0.301303927922687,0.353973461012721,0.322502500233362,0.934268502429173,0.00200087139435959,0.731305373746856
"231","Anaerosalibacter massiliensis",-2.01886515533253,-1.26987907601979,-1.64437211567616,2.59888942079589e-12,0.187153375643555,-8.78622739248885,-0.252501947290228,0.79814745200252,0.272822752356146,0.302952168445445,0.262531690676999,1.0391993121006,6.52056687014058e-12,0.68090403614229
"232","Selenomonas noxia",-2.70089495069895,-2.07248827029856,-2.38669161049876,4.57563671626782e-22,0.15702352121392,-15.1995802415312,-0.570626586318535,0.31087858381767,-0.129874001250433,0.55769559848091,0.220266668226487,-0.589621672203671,4.03619322971835e-21,0.834612986770669
"233","Enterococcus faecalis",0.324937838487882,1.37298511911566,0.848961478801772,0.0019555254988205,0.261881484611193,3.24177740195035,-0.184480284549771,1.28568087896926,0.550600297209744,0.139253932537069,0.367357461096089,1.49881343247231,0.00257257514601503,0.553424549306049
"234","Enterococcus faecium",-0.0105276147412978,1.17085823649007,0.580165310874384,0.0540888116262926,0.295199545228348,1.96533267158527,-0.538600645826399,1.11860283126374,0.290001092718669,0.486476665235629,0.414094778837874,0.700325402634962,0.0633936001997667,0.801218228808386
"235","Clostridium sp. BL8",-2.55132434845103,-1.8626194971793,-2.20697192281517,1.04002947417326e-18,0.172090565229018,-12.824479481941,-0.796773743246465,0.169315424849415,-0.313729159198525,0.198789014091535,0.241402148819272,-1.29961212330964,5.34689999605637e-18,0.628623372863043
"236","Lactococcus lactis",-0.663072097381933,0.780341738867494,0.0586348207427804,0.871412409655633,0.360673955586157,0.162570154663618,-0.909828972664266,1.11493747076261,0.102554249049173,0.840066535285067,0.505939810156214,0.202700493201966,0.881936714120073,0.956650196042271
"237","Lactococcus piscium",-2.3227298908243,-1.20299683530835,-1.76286336306632,4.07905180922097e-08,0.279794013463873,-6.3005757029678,-1.10444607354118,0.466273188992452,-0.319086442274366,0.419491714414864,0.392484480407517,-0.812991234565651,7.52917492539024e-08,0.775636567533986
"238","Lactobacillus equi",-2.87736972045375,-1.85469737985038,-2.36603355015206,4.241117055653e-13,0.255540905241975,-9.25892294195184,-0.218683898372893,1.2158822571345,0.498599179380805,0.169468610807923,0.358463135701485,1.39093571896894,1.14278330952965e-12,0.586837586186115
"239","Facklamia ignava",-2.23942393321188,-1.24960505115759,-1.74451449218474,2.19749235595542e-09,0.247331626272909,-7.05334177627497,-1.44223349088539,-0.0537529268765079,-0.747993208880951,0.0351782841412259,0.346947469047986,-2.15592640273014,4.35342457279112e-09,0.445329591312214
"240","Granulicatella elegans",-1.70264234928573,-0.773532076607248,-1.23808721294649,1.60186166502998e-06,0.232162023673974,-5.33285846390251,-1.26908248607946,0.0342383323289268,-0.617422076875265,0.0628790833943673,0.325668123145183,-1.89586279096778,2.67402405437275e-06,0.470042088893639
"241","Clostridium neonatale",-0.98612536653225,0.0261908833377054,-0.479967241597272,0.0626648083376533,0.252953170445879,-1.89745493504287,-0.570732776761732,0.849306245587109,0.139286734412689,0.696072758909047,0.354833159011475,0.39254148287811,0.0731380353578739,0.898661527317021
"242","Gemella haemolysans",-1.30674965427306,-0.32367645555997,-0.815213054916515,0.00155368115116004,0.245646044333273,-3.31864922608116,-1.2379671981012,0.141050775953071,-0.548458211074064,0.116805879386601,0.344582998330504,-1.59165778268612,0.00206992814733246,0.532975500132045
"243","Sphingomonas sp. ERG5",-1.61679757044992,-0.587863019889404,-1.10233029516966,6.78436351015919e-05,0.257105678960527,-4.28745992553087,-0.891612875371776,0.551737671877272,-0.169937601747252,0.639244502345055,0.360658141206706,-0.471187482912952,0.000101887036227839,0.873823023227807
"244","Atopobium rimae",-2.26689839665286,-1.53226701696794,-1.8995827068104,7.02267118121684e-15,0.183566485892331,-10.3481999863776,-0.59576564690667,0.434747521610148,-0.080509062648261,0.75564419012095,0.257500137132091,-0.312656387468104,2.28988266531506e-14,0.920256380615026
"245","Cellulomonas carbonis",2.47138193884835,4.20366143042268,3.33752168463552,1.69129129031677e-10,0.432854445978114,7.71049417568942,-1.20619745471358,1.22377882588663,0.00879068558652603,0.988497790217301,0.607191877404983,0.0144776073489251,3.64345013183921e-10,0.994431150302639
"246","Clostridium sp. Ade.TY",-1.13612315735258,-0.141445114657581,-0.638784136005079,0.0127124121792014,0.248545812146079,-2.57008609595741,-0.577536655266844,0.817760155864964,0.12011175029906,0.731691846399279,0.348650683157715,0.344504560298614,0.0156431738710291,0.911081377834466
"247","Prevotella sp. HUN102",1.23267421945715,2.26533263620994,1.74900342783354,6.41679533509427e-09,0.258036182407221,6.77813247551983,-0.5302771017187,0.918297144456149,0.194010021368725,0.593978121700417,0.361963416317034,0.535993452992488,1.23615505535839e-08,0.855246788388451
"248","Eubacterium sp. AB3007",0.0515842063203518,1.05643374760335,0.554008976961849,0.031258484021017,0.251087421861768,2.20643858961143,-0.450164484441175,0.959400520955597,0.254618018257211,0.472595468141393,0.352215957326063,0.722903130767295,0.0372082522863811,0.795731040086157
"249","Ruminococcaceae bacterium AE2021",-1.78949626189167,-1.03088444294105,-1.41019035241636,4.87328285602151e-10,0.189558613492499,-7.43933671192506,-0.257905096242342,0.806246927261481,0.274170915509569,0.30671002735241,0.265905667538449,1.03108338399717,1.00586478653843e-09,0.683571816280105
"250","Atopobium deltae",-1.31578115053365,-0.351780127029383,-0.833780638781515,0.00100563139068146,0.240880372353799,-3.46138886549411,-0.185740860435331,1.16652338617351,0.490391262869087,0.151992936346675,0.337897893572542,1.45130014775841,0.00137250668630467,0.571166280979882
"251","Necropsobacter massiliensis",-1.8115449627664,-0.617323509548002,-1.2144342361572,0.000141848376439513,0.298406849484917,-4.06972640960973,-1.77614197212096,-0.100933197082404,-0.938537584601681,0.0287263229281517,0.418593864179495,-2.24211978463027,0.000207088744697407,0.417844083930614
"252","Bacteroidales bacterium CF",-2.55695510848008,-0.837663283301158,-1.69730919589062,0.000210593009519164,0.429609144530239,-3.95082185167767,-0.693990096216724,1.71776757622316,0.511888740003218,0.399086071006328,0.602639491037719,0.849411211206501,0.000303746888084439,0.763894064625348
"253","Staphylococcus sp. DORA_6_22",-2.16526319885241,-1.16753764831486,-1.66640042358363,9.24611917022138e-09,0.24930731011752,-6.68412178847912,-1.07270742946476,0.326864310631097,-0.372921559416829,0.290611197719122,0.349718883766986,-1.06634664791308,1.76096542378307e-08,0.669904297147279
"254","Prevotella sp. FD3004",-1.64379358617902,-0.35474089223167,-0.999267239205345,0.00294495902501085,0.322102866419136,-3.10232333637493,-1.91616300864088,-0.107928548802582,-1.01204577872173,0.0288809278927192,0.451833742256284,-2.23986321532333,0.00382616381854123,0.417844083930614
"255","Lachnospiraceae bacterium AB2028",0.0375342330012364,0.729493198786658,0.383513715893947,0.0304117496187441,0.172903689174563,2.21807711405598,-0.786173279319584,0.184480637779615,-0.300846320769984,0.219743329123903,0.242542768396235,-1.24038462477884,0.0363034845876176,0.642399821326505
"256","Bacteroides sp. Ga6A1",-1.98872804912414,-0.49304678811677,-1.24088741862046,0.00154625600581932,0.373734311779453,-3.32023948433379,-1.25588136213378,0.842203851749957,-0.206838755191911,0.69460912196658,0.524260384821135,-0.394534397754428,0.00206660691048898,0.898661527317021
"257","Bacteroides sp. Ga6A2",-1.76322626905135,-0.418228858143253,-1.0907275635973,0.0019344578036339,0.33608208835372,-3.24542009644182,-1.19656047827978,0.690151118706838,-0.253204679786473,0.593229322065356,0.47144326709769,-0.537084093586186,0.00255287502274836,0.855246788388451
"258","Prevotella sp. P6B1",-1.9287646715389,-0.587965353633836,-1.25836501258637,0.000397464430328372,0.335033087179356,-3.75594250460618,-2.19657228361734,-0.315749613025524,-1.25616094832143,0.00971060307369385,0.469971767848045,-2.67284342221932,0.000560543487010415,0.325499415030218
"259","Prevotella sp. P6B4",-2.09231020971885,-0.764033805195395,-1.42817200745712,6.43294914640244e-05,0.331903916188071,-4.30296823207069,-1.86947092109739,-0.00621492068168827,-0.937842920889539,0.0485393814920274,0.465582284901587,-2.01434408331875,9.73070647055098e-05,0.470042088893639
"260","Pseudobutyrivibrio sp. MD2005",-0.403142336833642,0.235431922733127,-0.0838552070502574,0.601186770629163,0.159564151561624,-0.525526606255745,-0.722369322100405,0.173398544284057,-0.274485388908174,0.224954354632501,0.223830568574394,-1.22630876853152,0.627390428128566,0.643218080833717
"261","Ruminococcus sp. FC2018",-0.133270496961275,0.657071326663249,0.261900414850987,0.189896450143154,0.197487168705909,1.32616420888083,-0.0106526344683311,1.09800904184611,0.543678203688888,0.0544205102390915,0.277027545504289,1.96254203782949,0.209110677030175,0.470042088893639
"262","Lachnospiraceae bacterium NC2008",0.277392187726228,1.01234419464384,0.644868191185033,0.000861272038356736,0.183646602827183,3.51146267481938,-0.539046867734518,0.491916064561266,-0.0235654015866264,0.927424135770386,0.257612522144043,-0.0914761494918709,0.00118125363034852,0.98502081847349
"263","Lachnospiraceae bacterium P6B14",0.508707452831931,1.30063095657201,0.904669204701973,2.52634602580925e-05,0.197882392036477,4.57175191482023,-0.557382477037878,0.553497920437318,-0.00194227830028014,0.994440745570159,0.277581949873498,-0.00699713472423293,3.92051475857066e-05,0.997864190510451
"264","Lachnospiraceae bacterium YSB2008",-0.199900909125294,0.478494070070877,0.139296580472792,0.414533846444325,0.169514379349617,0.821739023009355,-0.229049610134757,0.722577258591143,0.246763824228193,0.303622977550621,0.237788372513653,1.03774554499726,0.442521481936744,0.68090403614229
